route,check,severity,detail
/leaderboard,C1,3,"131 words of main content (<150)"
/about,C2,3,"first-200-chars identical across 1341 pages: e.g. /about, /age-calculator, /answers/how-does-stress-affect-life-expectancy, /answers/how-long-will-i-live"
/,T2,3,"title 103 chars (>65): ""Best Age Calculator, Celebrity Birthday Match & Life Expectancy | BornClock - Age & Birthday Calculator"""
/born-on/may-27,T3,3,"desc 176 chars (>165)"
/born-on/may-27/india,T3,3,"desc 202 chars (>165)"
/born-on/may-28,T3,3,"desc 174 chars (>165)"
/born-on/may-28/india,T3,3,"desc 210 chars (>165)"
/born-on/may-29,T3,3,"desc 170 chars (>165)"
/born-on/may-29/india,T3,3,"desc 193 chars (>165)"
/born-on/may-3/india,T3,3,"desc 211 chars (>165)"
/born-on/may-30,T3,3,"desc 169 chars (>165)"
/born-on/may-30/india,T3,3,"desc 199 chars (>165)"
/born-on/may-31/india,T3,3,"desc 216 chars (>165)"
/born-on/may-4/india,T3,3,"desc 195 chars (>165)"
/born-on/may-5,T3,3,"desc 169 chars (>165)"
/born-on/may-5/india,T3,3,"desc 195 chars (>165)"
/born-on/may-6/india,T3,3,"desc 192 chars (>165)"
/born-on/may-7,T3,3,"desc 183 chars (>165)"
/born-on/may-7/india,T3,3,"desc 209 chars (>165)"
/born-on/may-8/india,T3,3,"desc 210 chars (>165)"
/born-on/may-9,T3,3,"desc 170 chars (>165)"
/born-on/may-9/india,T3,3,"desc 210 chars (>165)"
/born-on/november-1,T3,3,"desc 183 chars (>165)"
/born-on/november-1/india,T3,3,"desc 54 chars (<70)"
/born-on/november-10,T3,3,"desc 184 chars (>165)"
/born-on/november-10/india,T3,3,"desc 208 chars (>165)"
/born-on/november-11,T3,3,"desc 177 chars (>165)"
/born-on/november-11/india,T3,3,"desc 205 chars (>165)"
/born-on/november-12/india,T3,3,"desc 197 chars (>165)"
/born-on/november-13,T3,3,"desc 182 chars (>165)"
/born-on/november-13/india,T3,3,"desc 198 chars (>165)"
/born-on/november-14,T3,3,"desc 193 chars (>165)"
/born-on/november-14/india,T3,3,"desc 215 chars (>165)"
/born-on/november-15,T3,3,"desc 177 chars (>165)"
/born-on/november-15/india,T3,3,"desc 204 chars (>165)"
/born-on/november-16,T3,3,"desc 173 chars (>165)"
/born-on/november-16/india,T3,3,"desc 207 chars (>165)"
/born-on/november-17,T3,3,"desc 174 chars (>165)"
/born-on/november-17/india,T3,3,"desc 205 chars (>165)"
/born-on/november-18,T3,3,"desc 176 chars (>165)"
/born-on/november-18/india,T3,3,"desc 196 chars (>165)"
/born-on/november-19,T3,3,"desc 175 chars (>165)"
/born-on/november-19/india,T3,3,"desc 205 chars (>165)"
/born-on/november-2,T3,3,"desc 175 chars (>165)"
/born-on/november-2/india,T3,3,"desc 197 chars (>165)"
/born-on/november-20,T3,3,"desc 167 chars (>165)"
/born-on/november-20/india,T3,3,"desc 202 chars (>165)"
/born-on/november-21/india,T3,3,"desc 195 chars (>165)"
/born-on/november-22,T3,3,"desc 181 chars (>165)"
/born-on/november-22/india,T3,3,"desc 197 chars (>165)"
/born-on/november-23,T3,3,"desc 192 chars (>165)"
/born-on/november-23/india,T3,3,"desc 203 chars (>165)"
/born-on/november-24,T3,3,"desc 196 chars (>165)"
/born-on/november-24/india,T3,3,"desc 207 chars (>165)"
/born-on/november-25,T3,3,"desc 176 chars (>165)"
/born-on/november-25/india,T3,3,"desc 204 chars (>165)"
/born-on/november-26,T3,3,"desc 179 chars (>165)"
/born-on/november-26/india,T3,3,"desc 206 chars (>165)"
/born-on/november-27,T3,3,"desc 177 chars (>165)"
/born-on/november-27/india,T3,3,"desc 209 chars (>165)"
/born-on/november-28,T3,3,"desc 179 chars (>165)"
/born-on/november-28/india,T3,3,"desc 199 chars (>165)"
/born-on/november-29,T3,3,"desc 185 chars (>165)"
/born-on/november-29/india,T3,3,"desc 206 chars (>165)"
/born-on/november-3,T3,3,"desc 170 chars (>165)"
/born-on/november-3/india,T3,3,"desc 207 chars (>165)"
/born-on/november-30,T3,3,"desc 174 chars (>165)"
/born-on/november-30/india,T3,3,"desc 201 chars (>165)"
/born-on/november-4,T3,3,"desc 174 chars (>165)"
/born-on/november-4/india,T3,3,"desc 195 chars (>165)"
/born-on/november-5/india,T3,3,"desc 200 chars (>165)"
/born-on/november-6/india,T3,3,"desc 212 chars (>165)"
/born-on/november-7,T3,3,"desc 166 chars (>165)"
/born-on/november-7/india,T3,3,"desc 201 chars (>165)"
/born-on/november-8,T3,3,"desc 172 chars (>165)"
/born-on/november-8/india,T3,3,"desc 204 chars (>165)"
/born-on/november-9,T3,3,"desc 168 chars (>165)"
/born-on/november-9/india,T3,3,"desc 206 chars (>165)"
/born-on/october-1/india,T3,3,"desc 203 chars (>165)"
/born-on/october-10,T3,3,"desc 167 chars (>165)"
/born-on/october-10/india,T3,3,"desc 197 chars (>165)"
/born-on/october-11,T3,3,"desc 184 chars (>165)"
/born-on/october-11/india,T3,3,"desc 216 chars (>165)"
/born-on/october-12,T3,3,"desc 173 chars (>165)"
/born-on/october-12/india,T3,3,"desc 215 chars (>165)"
/born-on/october-13,T3,3,"desc 185 chars (>165)"
/born-on/october-13/india,T3,3,"desc 196 chars (>165)"
/born-on/october-14,T3,3,"desc 172 chars (>165)"
/born-on/october-14/india,T3,3,"desc 199 chars (>165)"
/born-on/october-15,T3,3,"desc 178 chars (>165)"
/born-on/october-15/india,T3,3,"desc 202 chars (>165)"
/born-on/october-16/india,T3,3,"desc 202 chars (>165)"
/born-on/october-17/india,T3,3,"desc 206 chars (>165)"
/born-on/october-18/india,T3,3,"desc 193 chars (>165)"
/born-on/october-19,T3,3,"desc 191 chars (>165)"
/born-on/october-19/india,T3,3,"desc 215 chars (>165)"
/born-on/october-2,T3,3,"desc 173 chars (>165)"
/born-on/october-2/india,T3,3,"desc 214 chars (>165)"
/born-on/october-20,T3,3,"desc 170 chars (>165)"
/born-on/october-20/india,T3,3,"desc 211 chars (>165)"
/born-on/october-21,T3,3,"desc 176 chars (>165)"
/born-on/october-21/india,T3,3,"desc 205 chars (>165)"
/born-on/october-22/india,T3,3,"desc 202 chars (>165)"
/born-on/october-23/india,T3,3,"desc 196 chars (>165)"
/born-on/october-24,T3,3,"desc 184 chars (>165)"
/born-on/october-24/india,T3,3,"desc 207 chars (>165)"
/born-on/october-25/india,T3,3,"desc 191 chars (>165)"
/born-on/october-26,T3,3,"desc 186 chars (>165)"
/born-on/october-26/india,T3,3,"desc 191 chars (>165)"
/born-on/october-27,T3,3,"desc 184 chars (>165)"
/born-on/october-27/india,T3,3,"desc 210 chars (>165)"
/born-on/october-28,T3,3,"desc 175 chars (>165)"
/born-on/october-28/india,T3,3,"desc 204 chars (>165)"
/born-on/october-29,T3,3,"desc 175 chars (>165)"
/born-on/october-29/india,T3,3,"desc 201 chars (>165)"
/born-on/october-3/india,T3,3,"desc 204 chars (>165)"
/born-on/october-30,T3,3,"desc 166 chars (>165)"
/born-on/october-30/india,T3,3,"desc 207 chars (>165)"
/born-on/october-31,T3,3,"desc 174 chars (>165)"
/born-on/october-31/india,T3,3,"desc 217 chars (>165)"
/born-on/october-4,T3,3,"desc 174 chars (>165)"
/born-on/october-4/india,T3,3,"desc 202 chars (>165)"
/born-on/october-5,T3,3,"desc 170 chars (>165)"
/born-on/october-5/india,T3,3,"desc 198 chars (>165)"
/born-on/october-6,T3,3,"desc 168 chars (>165)"
/born-on/october-6/india,T3,3,"desc 191 chars (>165)"
/born-on/october-7/india,T3,3,"desc 199 chars (>165)"
/born-on/october-8,T3,3,"desc 174 chars (>165)"
/born-on/october-8/india,T3,3,"desc 192 chars (>165)"
/born-on/october-9,T3,3,"desc 171 chars (>165)"
/born-on/october-9/india,T3,3,"desc 204 chars (>165)"
/born-on/september-1,T3,3,"desc 169 chars (>165)"
/born-on/september-1/india,T3,3,"desc 228 chars (>165)"
/born-on/september-10,T3,3,"desc 172 chars (>165)"
/born-on/september-10/india,T3,3,"desc 228 chars (>165)"
/born-on/september-11,T3,3,"desc 173 chars (>165)"
/born-on/september-11/india,T3,3,"desc 201 chars (>165)"
/born-on/september-12,T3,3,"desc 166 chars (>165)"
/born-on/september-12/india,T3,3,"desc 218 chars (>165)"
/born-on/september-13,T3,3,"desc 171 chars (>165)"
/born-on/september-13/india,T3,3,"desc 208 chars (>165)"
/born-on/september-14,T3,3,"desc 186 chars (>165)"
/born-on/september-14/india,T3,3,"desc 213 chars (>165)"
/born-on/september-15,T3,3,"desc 193 chars (>165)"
/born-on/september-15/india,T3,3,"desc 209 chars (>165)"
/born-on/september-16/india,T3,3,"desc 219 chars (>165)"
/born-on/september-17,T3,3,"desc 193 chars (>165)"
/born-on/september-17/india,T3,3,"desc 216 chars (>165)"
/born-on/september-18,T3,3,"desc 170 chars (>165)"
/born-on/september-18/india,T3,3,"desc 220 chars (>165)"
/born-on/september-19,T3,3,"desc 170 chars (>165)"
/born-on/september-19/india,T3,3,"desc 207 chars (>165)"
/born-on/september-2,T3,3,"desc 171 chars (>165)"
/born-on/september-2/india,T3,3,"desc 207 chars (>165)"
/born-on/september-20,T3,3,"desc 166 chars (>165)"
/born-on/september-20/india,T3,3,"desc 220 chars (>165)"
/born-on/september-21/india,T3,3,"desc 216 chars (>165)"
/born-on/september-22,T3,3,"desc 170 chars (>165)"
/born-on/september-22/india,T3,3,"desc 204 chars (>165)"
/born-on/september-23,T3,3,"desc 175 chars (>165)"
/born-on/september-23/india,T3,3,"desc 198 chars (>165)"
/born-on/september-24,T3,3,"desc 186 chars (>165)"
/born-on/september-24/india,T3,3,"desc 231 chars (>165)"
/born-on/september-25,T3,3,"desc 186 chars (>165)"
/born-on/september-25/india,T3,3,"desc 200 chars (>165)"
/born-on/september-26,T3,3,"desc 172 chars (>165)"
/born-on/september-26/india,T3,3,"desc 199 chars (>165)"
/born-on/september-27,T3,3,"desc 170 chars (>165)"
/born-on/september-27/india,T3,3,"desc 208 chars (>165)"
/born-on/september-28,T3,3,"desc 177 chars (>165)"
/born-on/september-28/india,T3,3,"desc 210 chars (>165)"
/born-on/september-29,T3,3,"desc 171 chars (>165)"
/born-on/september-29/india,T3,3,"desc 203 chars (>165)"
/born-on/september-3,T3,3,"desc 184 chars (>165)"
/born-on/september-3/india,T3,3,"desc 196 chars (>165)"
/born-on/september-30/india,T3,3,"desc 196 chars (>165)"
/born-on/september-4,T3,3,"desc 189 chars (>165)"
/born-on/september-4/india,T3,3,"desc 204 chars (>165)"
/born-on/september-5,T3,3,"desc 178 chars (>165)"
/born-on/september-5/india,T3,3,"desc 215 chars (>165)"
/born-on/september-6,T3,3,"desc 175 chars (>165)"
/born-on/september-6/india,T3,3,"desc 196 chars (>165)"
/born-on/september-7,T3,3,"desc 205 chars (>165)"
/born-on/september-7/india,T3,3,"desc 199 chars (>165)"
/born-on/september-8/india,T3,3,"desc 213 chars (>165)"
/born-on/september-9/india,T3,3,"desc 201 chars (>165)"
/coach,T3,3,"desc 187 chars (>165)"
/compatibility/aquarius/capricorn,T3,3,"desc 166 chars (>165)"
/compatibility/aquarius/sagittarius,T3,3,"desc 168 chars (>165)"
/compatibility/cancer/sagittarius,T3,3,"desc 166 chars (>165)"
/compatibility/capricorn/capricorn,T3,3,"desc 167 chars (>165)"
/compatibility/capricorn/sagittarius,T3,3,"desc 169 chars (>165)"
/compatibility/gemini/sagittarius,T3,3,"desc 166 chars (>165)"
/compatibility/pisces/sagittarius,T3,3,"desc 166 chars (>165)"
/compatibility/sagittarius/sagittarius,T3,3,"desc 171 chars (>165)"
/compatibility/sagittarius/scorpio,T3,3,"desc 167 chars (>165)"
/compatibility/sagittarius/taurus,T3,3,"desc 166 chars (>165)"
/cycle-syncing-for-men,T3,3,"desc 191 chars (>165)"
/energy-forecast,T3,3,"desc 185 chars (>165)"
/gift,T3,3,"desc 194 chars (>165)"
/how-it-works,T3,3,"desc 215 chars (>165)"
/pricing,T3,3,"desc 218 chars (>165)"
/todays-birthdays,T3,3,"desc 33 chars (<70)"
/upgrade,T3,3,"desc 169 chars (>165)"
/weight-on-planets,T3,3,"desc 167 chars (>165)"
/why-am-i-tired-some-days,T3,3,"desc 192 chars (>165)"
/zodiac/aquarius,T3,3,"desc 166 chars (>165)"
/zodiac/aries,T3,3,"desc 179 chars (>165)"
/zodiac/capricorn,T3,3,"desc 168 chars (>165)"
/zodiac/sagittarius,T3,3,"desc 173 chars (>165)"
/age-calculator,T4,3,"h1 count = 2"
/numerology,T4,3,"h1 count = 2"
/age-calculator,T7,3,"""| BornClock"" appears 0× in title"
/blog/5-minute-morning-routine-add-years-to-life,T7,3,"""| BornClock"" appears 0× in title"
/blog/best-foods-to-eat-to-live-longer-longevity-diet,T7,3,"""| BornClock"" appears 0× in title"
/blog/birthday-traditions-around-the-world-unique-celebrations,T7,3,"""| BornClock"" appears 0× in title"
/blog/birthstones-by-month-complete-guide-meaning-history,T7,3,"""| BornClock"" appears 0× in title"
/blog/blue-zones-diet-what-centenarians-actually-eat,T7,3,"""| BornClock"" appears 0× in title"
/blog/bmi-weight-life-expectancy-healthy-weight-guide,T7,3,"""| BornClock"" appears 0× in title"
/blog/calculate-exact-age-seconds-minutes-hours,T7,3,"""| BornClock"" appears 0× in title"
/blog/celebrities-born-on-my-birthday-famous-birthday-twins,T7,3,"""| BornClock"" appears 0× in title"
/blog/heart-disease-risk-factors-how-age-affects-heart-health,T7,3,"""| BornClock"" appears 0× in title"
/blog/hidden-cost-chronic-stress-rewires-brain-body,T7,3,"""| BornClock"" appears 0× in title"
/blog/how-exercise-affects-life-expectancy-workout-guide,T7,3,"""| BornClock"" appears 0× in title"
/blog/how-long-does-it-take-to-form-a-habit-longevity,T7,3,"""| BornClock"" appears 0× in title"
/blog/how-sleep-affects-life-expectancy-complete-guide,T7,3,"""| BornClock"" appears 0× in title"
/blog/how-stress-affects-health-life-expectancy-management-tips,T7,3,"""| BornClock"" appears 0× in title"
/blog/how-to-increase-life-expectancy-science-backed-tips,T7,3,"""| BornClock"" appears 0× in title"
/blog/life-expectancy-india-complete-guide-2026,T7,3,"""| BornClock"" appears 0× in title"
/blog/loneliness-deadly-as-smoking-social-connection-longevity,T7,3,"""| BornClock"" appears 0× in title"
/blog/numerology-life-path-numbers-complete-guide,T7,3,"""| BornClock"" appears 0× in title"
/blog/secrets-of-people-who-live-to-100-centenarian-habits,T7,3,"""| BornClock"" appears 0× in title"
/blog/smoking-life-expectancy-how-to-quit-complete-guide,T7,3,"""| BornClock"" appears 0× in title"
/blog/ultra-processed-foods-shortening-lifespan,T7,3,"""| BornClock"" appears 0× in title"
/blog/unique-birthday-gift-ideas-personalised-meaningful-2026,T7,3,"""| BornClock"" appears 0× in title"
/blog/walking-vs-running-which-exercise-live-longer,T7,3,"""| BornClock"" appears 0× in title"
/blog/what-happens-body-when-you-quit-smoking-timeline,T7,3,"""| BornClock"" appears 0× in title"
/blog/why-knowing-exact-age-matters-practical-uses,T7,3,"""| BornClock"" appears 0× in title"
/blog/zodiac-signs-complete-guide-personality-traits-compatibility,T7,3,"""| BornClock"" appears 0× in title"
/blog/zodiac-signs-complete-personality-guide-all-12,T7,3,"""| BornClock"" appears 0× in title"
/contact,T7,3,"""| BornClock"" appears 0× in title"
/life-expectancy,T7,3,"""| BornClock"" appears 0× in title"
