id,name,nationality_code
1043,"Jared Leto",
1044,"Richard Simmons",
1045,"Rupert Grint",
1046,"Charles Martel",
1047,"Václav Klaus",
1048,"Adrian VI",
1049,"Spencer Tracy",
1050,"Lisa Gerrard",
1051,"Anthony Quinn",
1052,"Joseph Louis Gay-Lussac",
1054,"Ben Kingsley",
1055,"Ángel Di María",
1056,"Brie Larson",
1057,"Tove Jansson",
1058,"Robert Musil",
1059,"Catherine de' Medici",
1060,"Giulio Andreotti",
1061,"Carl Sandburg",
1062,"Fyodor Tyutchev",
1063,"Gustav Ludwig Hertz",
1064,"Rudolf Heß",
1065,"Orhan",
1066,"Richard Burton",
1067,"John Glenn",
1068,"Mario Puzo",
1069,"Montserrat Caballé",
1070,"Carlo Ancelotti",
1071,"Norodom Sihanouk",
1072,"Elijah Wood",
1073,"Kathy Bates",
1074,"Mikhail Mishustin",
1075,"Ram Nath Kovind",
1076,"Elagabalus",
1077,"Francesco Cossiga",
1078,"Thomas Young",
1079,"Andriy Shevchenko",
1080,"Julius I",
1081,"Courteney Cox",
1082,"Gustaf Dalén",
1083,"J. M. W. Turner",
1084,"Arnold Schoenberg",
1085,"Norman Mailer",
1086,"Kevin De Bruyne",
1087,"Ali Abdullah Saleh",
1088,"Pumpuang Duangjan",
1089,"Duke Ellington",
1090,"Aurelian",
1091,"Kurt Waldheim",
1092,"John Ford",
1093,"Alexander I",
1094,"Matthew Perry",
1095,"Süleyman Demirel",
1096,"Jessica Lange",
1097,"Jeff Bridges",
1098,"Julius Nyerere",
1099,"Howard Carter",
1100,"Joan Rivers",
1101,"Gustave Le Bon",
1102,"Harry Kane",
1103,"Paolo Gentiloni",
1104,"Garry Shandling",
1105,"Pierre Trudeau",
1106,"Edward I of England",
1107,"Vitus Bering",
1108,"Piet Mondrian",
1109,"Carl Gustaf Emil Mannerheim",
1110,"Ben Jonson",
1111,"Yun Chi-ho",
1112,"Fuzuli",
1113,"Richard von Weizsäcker",
1114,"Augustin-Louis Cauchy",
1115,"Hermann von Helmholtz",
1116,"Innocent XI",
1117,"Nawaz Sharif",
1118,"Camille Pissarro",
1119,"John Bosco",
1120,"Damasus I",
1121,"Steve Irwin",
1122,"Jefferson Davis",
1123,"Alexis Carrel",
1124,"Clement VIII",
1125,"Carl David Anderson",
1126,"Peter Higgs",
1127,"Frederick Douglass",
1128,"Roland Barthes",
1129,"Ivan Goncharov",
1130,"Emilia Clarke",
1131,"Stephen Hillenburg",
1132,"Conrad Bain",
1133,"Louis XI of France",
1134,"Jacques Brel",
1135,"Ron Paul",
1136,"John Cale",
1137,"Martina Hingis",
1138,"Benedict Cumberbatch",
1139,"Mohammed bin Salman",
1140,"Mswati III",
1141,"José Eduardo dos Santos",
1142,"Peter Ustinov",
1143,"George Gershwin",
1144,"Gustavus Adolphus of Sweden",
1145,"Gregory II",
1146,"Alexandra Kollontai",
1147,"Alexander III",
1148,"Võ Nguyên Giáp",
1149,"G.H. Hardy",
1150,"Commodus",
1151,"Lothar Matthäus",
1152,"Karl Landsteiner",
1153,"Donald Sutherland",
1154,"Anna Kournikova",
1155,"Clinton Davisson",
1156,"Mata Hari",
1157,"Alexander Dubček",
1158,"Zhores Alferov",
1159,"Tokugawa Ieyasu",
1160,"Bob Hoskins",
1161,"Andrea Pirlo",
1162,"Edward Teller",
1163,"Sixtus I",
1164,"Michel Houellebecq",
1165,"Emanuel Lasker",
1166,"Frederick Soddy",
1167,"Ozzy Osbourne",
1168,"Carl Maria von Weber",
1169,"Colin Powell",
1170,"Colette",
1171,"Larry King",
1172,"Margot Robbie",
1173,"Huell Howser",
1174,"Donna Strickland",
1175,"Vitellius",
1176,"José Manuel Durão Barroso",
1177,"Diana Ross",
1178,"Leo III",
1179,"Harry Martinson",
1180,"Kate Hudson",
1181,"Mehmed VI",
1182,"Raymond Chandler",
1183,"Barbara McClintock",
1184,"Ramzan Kadyrov",
1185,"Michael J. Fox",
1186,"Roh Moo-hyun",
1187,"Gregory IX",
1188,"Nicholas V",
1189,"Paul Allen",
1190,"Edinson Cavani",
1191,"Leon Battista Alberti",
1192,"George S. Patton",
1193,"Roberto Benigni",
1194,"Ewan McGregor",
1195,"Keith Richards",
1196,"Enrique Peña Nieto",
1197,"Carlos Alazraqui",
1198,"Karl Weierstraß",
1199,"Emil von Behring",
1200,"Joseph II, Holy Roman Emperor",
1201,"Mohamed ElBaradei",
1202,"Benedetto Croce",
1203,"Dionysius",
1204,"Susan B. Anthony",
1205,"Georgia O'Keeffe",
1206,"Alexandria Ocasio-Cortez",
1207,"Grace Hopper",
1208,"William Rowan Hamilton",
1209,"Ibn Arabi",
1210,"Kesha",
1211,"Jean-Paul Marat",
1212,"Idriss Déby",
1213,"Sixtus IV",
1214,"Gisele Bündchen",
1215,"Lata Mangeshkar",IN
1216,"Mary Cassatt",
1217,"Abū Ḥanīfa",
1218,"Bill Cosby",
1219,"Amber Heard",
1220,"Marco van Basten",
1221,"Mauricio Macri",
1222,"Michael D. Higgins",
1223,"Susilo Bambang Yudhoyono",
1224,"Robert Bunsen",
1225,"Dima Bilan",
1226,"Gustav Stresemann",
1227,"Clement XIII",
1228,"Sixtus V",
1229,"Louis Daguerre",
1230,"Isidore of Seville",
1231,"Edward III of England",
1232,"B. F. Skinner",
1233,"Jean Baudrillard",
1234,"Chimamanda Ngozi Adichie",
1235,"Edith Wharton",
1236,"Roberto Carlos",
1237,"Henry VII of England",
1238,"Miloš Forman",
1239,"Heinrich von Kleist",
1240,"Diane Kruger",
1241,"Sixtus II",
1242,"Frank Capra",
1243,"Ang Lee",
1244,"Honorius I",
1245,"Georges Cuvier",
1246,"Gilles Deleuze",
1247,"Robert Owen",
1248,"Pink",
1249,"John Rawls",
1250,"Khaled Hosseini",
1251,"Jamal Khashoggi",
1252,"Françoise Sagan",
1253,"Akon",
1254,"Ben Stiller",
1255,"Mark Ruffalo",
1256,"Eisaku Satō",
1257,"Abbas the Great",
1258,"Mu'awiya I",
1259,"Yun Hyon-seok",
1260,"Justus von Liebig",
1261,"Hugh Laurie",
1262,"Vittorio De Sica",
1263,"Paul IV",
1264,"Ségolène Royal",
1265,"José Ortega y Gasset",
1266,"Jacques Lacan",
1267,"Jomo Kenyatta",
1268,"Alexei Abrikosov",
1269,"Francisco Quevedo",
1270,"Georgy Malenkov",
1271,"Langston Hughes",
1272,"Chen-ning Yang",
1273,"Judith Butler",
1274,"Raúl González Blanco",
1275,"Philip IV of France",
1276,"Al-Kindi",
1277,"İsmet İnönü",
1278,"Michael Crichton",
1279,"Leonid Kravchuk",
1280,"Lorenzo de' Medici",
1281,"Neil Gaiman",
1282,"Albert II of Belgium",
1283,"Pepin the Short",
1284,"François Fillon",
1285,"Enrico Caruso",
1286,"Bernard Montgomery",
1287,"John of the Cross",
1288,"Elizabeth I of Russia",
1289,"Gelasius I",
1290,"Leo XI",
1291,"Debbie Reynolds",
1292,"Queen Camilla",
1293,"Louis Aragon",
1294,"Daniel Gabriel Fahrenheit",
1295,"Traian Băsescu",
1296,"Karl Lagerfeld",
1297,"Pius I",
1298,"Liberius",
1299,"Ice Cube",
1300,"Norman Borlaug",
1301,"Andreas Vesalius",
1302,"Anthony van Dyck",
1303,"Richard Branson",
1304,"Preity Zinta",IN
1305,"Zine El Abidine Ben Ali",
1306,"Steve Biko",
1307,"Kassym-Jomart Tokayev",
1308,"E. M. Forster",
1309,"Jacopo Tintoretto",
1310,"Javier Pérez de Cuéllar",
1311,"Jean Gabin",
1312,"Satyendra Nath Bose",
1313,"Fabio Cannavaro",
1314,"Walther Nernst",
1315,"Aage Bohr",
1316,"Arnold J. Toynbee",
1317,"Thérèse of Lisieux",
1318,"Glenda Jackson",
1319,"Catherine of Siena",
1320,"Tony Abbott",
1321,"Charles X of France",
1322,"Ram Narayan",
1323,"France Prešeren",
1324,"Louis-Philippe I",
1325,"Christina of Sweden",
1326,"Henry II of England",
1327,"Malcolm McDowell",
1328,"Kazimir Malevich",
1329,"Hannes Alfvén",
1330,"Dakota Fanning",
1331,"Zsa Zsa Gabor",
1332,"Benedict XIII",
1333,"Francisco de Zurbarán",
1334,"Joao Grimaldo",
1335,"Adolphe Thiers",
1336,"Nerva",
1337,"Konstantin Stanislavski",
1338,"Henri Moissan",
1339,"Georges Braque",
1340,"Olivia de Havilland",
1341,"Alec Guinness",
1342,"Ashton Kutcher",
1343,"Puyi",
1344,"Nâzım Hikmet",
1345,"Skanderbeg",
1346,"Helena Bonham Carter",
1347,"Jerome K. Jerome",
1348,"Kate Beckinsale",
1349,"Yuval Noah Harari",
1350,"Eduard Buchner",
1351,"Charles the Bald",
1352,"John Howard",
1353,"Charles IV",
1354,"Burt Lancaster",
1355,"Kristen Bell",
1356,"Hugh Grant",
1357,"Emil Cioran",
1358,"Ivanka Trump",
1359,"Jami",
1360,"\"Weird Al\" Yankovic",
1361,"Ryan Giggs",
1362,"Joseph E. Stiglitz",
1363,"Bernardo Bertolucci",
1364,"Sally Ride",
1365,"Emir Kusturica",
1366,"Christoph Willibald von Gluck",
1367,"John XII",
1368,"Joseph Addison",
1369,"Michael Bloomberg",
1370,"Alexander Kerensky",
1371,"Anna Maria Jopek",
1372,"Hande Yener",
1373,"Adrian I",
1374,"Felix Bloch",
1375,"Gregory XV",
1376,"David de Gea",
1377,"Edward Said",
1378,"Deepika Padukone",IN
1379,"Colin Firth",
1380,"Erik Satie",
1381,"Rani Mukherjee",
1382,"Rudolf Steiner",
1383,"Victor Francis Hess",
1384,"Origen",
1385,"Charles Hard Townes",
1386,"Julius III",
1387,"Pierre Bourdieu",
1388,"Oliver Stone",
1389,"Gloria Swanson",
1390,"Michel Temer",
1391,"Narges Mohammadi",
1392,"IShowSpeed",
1393,"Hürrem Sultan",
1394,"Conchita Wurst",
1395,"Sergei Shoigu",
1396,"Jürgen Klopp",
1397,"Adolf von Baeyer",
1398,"Albert Speer",
1399,"Robert Falcon Scott",
1400,"Jennifer Connelly",
1401,"Nicolas Boileau-Despréaux",
1402,"Gregory IV",
1403,"Mikhail Botvinnik",
1404,"Jack Black",
1405,"Antony Blinken",
1406,"John of Damascus",
1407,"Sergio Busquets",
1408,"Gene Kelly",
1409,"Peter III of Russia",
1410,"George I of Great Britain",
1411,"Robert H. Goddard",
1412,"Clement XIV",
1413,"Owen Willans Richardson",
1414,"Gertrude Stein",
1415,"Goldie Hawn",
1416,"Abdulrazak Gurnah",
1417,"Tristan Tzara",
1418,"Hugo Lloris",
1419,"Joachim Löw",
1420,"Innocent XII",
1421,"Oliver Kahn",
1422,"George Paget Thomson",
1423,"Igor Tamm",
1424,"Leonard Bernstein",
1425,"Premchand",
1426,"Nikolay Karamzin",
1427,"Lesya Ukrainka",
1428,"Alessandro Del Piero",
1429,"Jean Reno",
1430,"Petronius",
1431,"Isabelle Adjani",
1432,"Yukio Hatoyama",
1433,"William the Silent",
1434,"Urban VII",
1435,"Charles VI of France",
1436,"Charles Glover Barkla",
1437,"Luis Walter Alvarez",
1438,"Lev Vygotsky",
1439,"John le Carré",
1440,"Adriano Celentano",
1441,"Aaron Swartz",
1442,"Jordan Peterson",
1443,"Ruth Bader Ginsburg",
1444,"Baron d'Holbach",
1445,"Carlo Azeglio Ciampi",
1446,"Katrina Kaif",IN
1447,"Friedrich Dürrenmatt",
1448,"Michael Ballack",
1449,"Báb",
1450,"Jay-Z",
1451,"Celestine V",
1452,"Theoderic the Great",
1453,"Juliette Binoche",
1454,"Innocent VIII",
1455,"Clement XI",
1456,"Lucius I",
1457,"Jessica Biel",
1458,"Jacques Prévert",
1459,"Joseph Pulitzer",
1460,"Agnetha Fältskog",
1461,"Robert Wilson",
1462,"PewDiePie",
1463,"Didius Julianus",
1464,"Hormisdas",
1465,"Tommy Lee Jones",
1466,"Naomi Campbell",
1467,"Alexander Ivanovich Herzen",
1468,"Jamala",
1469,"Michelangelo Antonioni",
1470,"Louis XII of France",
1471,"Marcelo",
1472,"Alexey Leonov",
1473,"Diego Rivera",
1474,"Eugene IV",
1475,"Liv Tyler",
1476,"Mahmud II",
1477,"Willem Dafoe",
1478,"Maia Sandu",
1479,"Pete Sampras",
1480,"Ivan Rakitić",
1481,"Björn Borg",
1482,"Innocent X",
1483,"Paul I",
1484,"Alanis Morissette",
1485,"Toni Kroos",
1486,"Benedict II",
1487,"Garrincha",
1488,"Ed Asner",
1489,"Nikolay Nekrasov",
1490,"Borut Pahor",
1491,"Albert Szent-Györgyi",
1492,"Ögedei Khan",
1493,"John III Sobieski",
1494,"Joseph Kabila",
1495,"Yingluck Shinawatra",
1496,"Oskar Schindler",
1497,"Murad I",
1498,"Charlie Sheen",
1499,"Heinrich Mann",
1500,"Charles XIV John of Sweden",
1501,"Willem Barents",
1502,"Edward Heath",
1503,"Murad III",
1504,"Lady Jane Grey",
1505,"Beatrix Potter",
1506,"Leo IV",
1507,"Percy Liza",
1508,"Luigi Galvani",
1509,"Napoleon II",
1510,"Pertinax",
1511,"Philipp Melanchthon",
1512,"Peter Debye",
1513,"Carlos Slim",
1514,"Anna Pavlova",
1515,"Aram Khachaturian",
1516,"Gene Hackman",
1517,"Gore Vidal",
1518,"Anthony of Padua",
1519,"Jack Kilby",
1520,"Léon Foucault",
1521,"Sinéad O'Connor",
1522,"Victor Emmanuel II of Italy",
1523,"William Hogarth",
1524,"Emma Thompson",
1525,"Kyriakos Mitsotakis",
1526,"Edi Rama",
1527,"Teodoro Obiang",
1528,"Boris Becker",
1529,"Patrick Stewart",
1530,"Jacob Bernoulli",
1531,"Benoit Mandelbrot",
1532,"Camillo Golgi",
1533,"Empress Elisabeth of Austria",
1534,"Gian Lorenzo Bernini",
1535,"Anne Bancroft",
1536,"Celestine I",
1537,"Courtney Love",
1538,"Philip IV of Spain",
1539,"Athanasius of Alexandria",
1540,"Victor Grignard",
1541,"Claudio Monteverdi",
1542,"William Pitt the Younger",
1543,"Martin of Tours",
1544,"Jennifer Garner",
1545,"Hernán Crespo",
1546,"Ernest Walton",
1547,"Oliver Goldsmith",
1548,"Neil deGrasse Tyson",
1549,"Patrick Swayze",
1550,"Cornelius",
1551,"Gertrude B. Elion",
1552,"Martin V",
1553,"Lavrentiy Beria",
1554,"Maximilian I",
1555,"Catherine of Aragon",
1556,"Cardinal Mazarin",
1557,"Henry Morton Stanley",
1558,"Anthony the Great",
1559,"Emily Greene Balch",
1560,"Emilio Estevez",
1561,"Khalifa bin Zayed Al Nahyan",
1562,"Stefan Löfven",
1563,"Queen Elizabeth, The Queen Mother",
1564,"Severus Alexander",
1565,"Martin Buber",
1566,"Fabian",
1567,"Stephen I",
1568,"Alaric I",
1569,"Frédéric Joliot-Curie",
1570,"Salome Zourabichvili",
1571,"Mike Pompeo",
1572,"Sardar Vallabhbhai Patel",IN
1573,"Glenn T. Seaborg",
1574,"Barbara Stanwyck",
1575,"Innocent XIII",
1576,"Pedro Álvares Cabral",
1577,"Evangeline Lilly",
1578,"Andy Serkis",
1579,"Fethullah Gülen",
1580,"Edsger W. Dijkstra",
1581,"Vanessa Hudgens",
1582,"Nicholas of Cusa",
1583,"Clara Schumann",
1584,"Paul II",
1585,"Elliot Page",
1586,"Jake Gyllenhaal",
1587,"Adrian II",
1588,"Sarah Jessica Parker",
1589,"Mark",
1590,"Carlos Fuentes",
1591,"Nadezhda Krupskaya",
1592,"Hugh Hefner",
1593,"Alberto Fernández",
1594,"Bidya Devi Bhandari",
1595,"Akbar Hashemi Rafsanjani",
1596,"Masaccio",
1597,"Leopold I of Belgium",
1598,"Alexander VIII",
1599,"Magic Johnson",
1600,"Dante Gabriel Rossetti",
1601,"Tony Curtis",
1602,"Frances McDormand",
1603,"Nicolas Carnot",
1604,"Luís Figo",
1605,"Kelly Clarkson",
1606,"Catherine I of Russia",
1607,"Alfonso XIII",
1608,"Eddie Redmayne",
1609,"Bonaventure",
1610,"Françoise Barré-Sinoussi",
1611,"Georg Christoph Lichtenberg",
1612,"Christopher Wren",
1613,"Andrea Palladio",
1614,"Lucy Liu",
1615,"Marvin Gaye",
1616,"Steve McQueen",
1617,"Boris Spassky",
1618,"Brendan Fraser",
1619,"Selim II",
1620,"Emilio G. Segrè",
1621,"Quintilian",
1622,"Nikolai Noskov",
1623,"William Shatner",
1624,"Elia Kazan",
1625,"Javier Bardem",
1626,"Lars von Trier",
1627,"Paul Éluard",
1628,"Dzhokhar Dudayev",
1629,"Hugh Capet of France",
1630,"Pelagius II",
1631,"Mairead Maguire",
1632,"Arno Allan Penzias",
1633,"Bobby Charlton",
1634,"Paolo Maldini",
1635,"Ulugh Beg",
1636,"Trygve Lie",
1637,"Gustave Courbet",
1638,"Samuel P. Huntington",
1639,"John Cockcroft",
1640,"Pierre Nkurunziza",
1641,"Gregory V",
1642,"Reinhard Heydrich",
1643,"Dennis Hopper",
1644,"Pavel Cherenkov",
1645,"John Logie Baird",
1646,"Oda Nobunaga",
1647,"William Morris",
1648,"Jessica Simpson",
1649,"George Santayana",
1650,"Ian McShane",
1651,"Alice Cooper",
1652,"Enrico Letta",
1653,"Gustave Doré",
1654,"Charles II of Spain",
1655,"Alfonso X of Castile and Leon",
1656,"Heidi Klum",
1657,"Clement X",
1658,"Claudia Cardinale",
1659,"Plácido Domingo",
1660,"Urban V",
1661,"Innocent I",
1662,"Riccardo Giacconi",
1663,"Jeremy Corbyn",
1664,"Chadwick Boseman",
1665,"Mia Khalifa",
1666,"Sachin Tendulkar",IN
1667,"Georges Lemaître",
1668,"Karl Liebknecht",
1669,"Sacha Baron Cohen",
1670,"Paul Biya",
1671,"Rosalyn Sussman Yalow",
1672,"Ludwig von Mises",
1673,"Ernest Renan",
1674,"John Wycliffe",
1675,"Urban III",
1676,"Sergius III",
1677,"Bartolomé Esteban Murillo",
1678,"Sirimavo Bandaranaike",
1679,"Paramahansa Yogananda",IN
1680,"Lee Myung-bak",
1681,"Rudolf Clausius",
1682,"Christian Doppler",
1683,"John Williams",
1684,"Ole Rømer",
1685,"Percy Williams Bridgman",
1686,"Alexander Scriabin",
1687,"Michelle Rodriguez",
1688,"Vissarion Belinsky",
1689,"Gerty Cori",
1690,"Muḥammad ibn Ismā‘īl al-Bukhārī",
1691,"Glenn Close",
1692,"Donna Summer",
1693,"Pedro I of Brazil",
1694,"Christopher Hitchens",
1695,"Friedrich Ebert",
1696,"Jarosław Kaczyński",
1697,"Soter",
1698,"Manne Siegbahn",
1699,"Michael Owen",
1700,"Boniface V",
1701,"Robert Zemeckis",
1702,"Sergei Korolev",
1703,"Bob Hope",
1704,"Carl Wilhelm Scheele",
1705,"John Terry",
1706,"Eugene II",
1707,"Gunnar Myrdal",
1708,"Herbert von Karajan",
1709,"Viktor Frankl",
1710,"Felix I",
1711,"Patrice de Mac-Mahon, Duke of Magenta",
1712,"Walter Houser Brattain",
1713,"Zosimus",
1714,"Ferdinand I, Holy Roman Emperor",
1715,"Edwin van der Sar",
1716,"Rivaldo",
1717,"Guy Fawkes",
1718,"Leonard Nimoy",
1719,"Denis Sassou-Nguesso",
1720,"Jamie Lee Curtis",
1721,"Gregory VIII",
1722,"Clement IX",
1723,"John I",
1724,"Siricius",
1725,"János Áder",
1726,"John VIII",
1727,"Mario Götze",
1728,"Alexander VII",
1729,"Turgut Özal",
1730,"Bayezid II",
1731,"Selim III",
1732,"Néstor Kirchner",
1733,"Nina Dobrev",
1734,"Dietrich Bonhoeffer",
1735,"Yoshihiko Noda",
1736,"Andrzej Wajda",
1737,"Philip III of Spain",
1738,"Jahangir I",
1739,"Lester B. Pearson",
1740,"Paschal I",
1741,"Silverius",
1742,"Eugene III",
1743,"John II",
1744,"Francis Fukuyama",
1745,"David Letterman",
1746,"Stefán Karl Stefánsson",
1747,"Nikol Pashinyan",
1748,"Cesare Pavese",
1749,"Vilfredo Pareto",
1750,"Aleksander Kwaśniewski",
1751,"Wim Wenders",
1752,"Leslie Nielsen",
1753,"Carl XII of Sweden",
1754,"Ernest Borgnine",
1755,"Alberto Fujimori",
1756,"Gaetano Donizetti",
1757,"Cillian Murphy",
1758,"Camille Saint-Saëns",
1759,"Ahmed Ben Bella",
1760,"Gerolamo Cardano",
1761,"Lou Reed",
1762,"Wilhelmina of the Netherlands",
1763,"Jean-Bedel Bokassa",
1764,"Jimmy Page",
1765,"James Franco",
1766,"Jintara Poonlarp",
1767,"Toto Cutugno",
1768,"Anicetus",
1769,"Carles Puyol",
1770,"Yelena Isinbayeva",
1771,"Sid Vicious",
1772,"Mikhail Tal",
1773,"Jennifer Doudna",
1774,"Mary II of England",
1775,"Georges Méliès",
1776,"Getúlio Vargas",
1777,"Pedro II of Brazil",
1778,"Joseph Lister",
1779,"Gregory XI",
1780,"Gregory XIV",
1781,"Charles Sanders Peirce",
1782,"Albert Fert",
1783,"Thomas Hunt Morgan",
1784,"Billy Graham",
1785,"Rubén Darío",
1786,"Philippe Coutinho",
1787,"Erna Solberg",
1788,"Malcolm Turnbull",
1789,"Lena Meyer-Landrut",
1790,"Sofia Rotaru",
1791,"Christoph Waltz",
1792,"Snorri Sturluson",
1793,"Susan Boyle",
1794,"Alexander Prokhorov",
1795,"Nikolay Basov",
1796,"Duns Scotus",
1797,"Romário",
1798,"Roger Waters",
1799,"Pius III",
1800,"Jorge Amado",
1801,"Nina Simone",
1802,"Giambattista Vico",
1803,"Aristotle Onassis",
1804,"Eartha Kitt",
1805,"Kabir",
1806,"Dove Cameron",
1807,"Sviatlana Tsikhanouskaya",
1808,"Peter Grünberg",
1809,"Yasuo Fukuda",
1810,"Wesley Sneijder",
1811,"Stepan Bandera",
1812,"Ahmad Shah Massoud",
1813,"Eutychian",
1814,"Sixtus III",
1815,"Eva Longoria",
1816,"Marinus I",
1817,"Rajendra Prasad",
1818,"Denis Mukwege",
1819,"Kailash Satyarthi",
1820,"Giuseppe Piazzi",
1821,"Bastian Schweinsteiger",
1822,"Ginger Rogers",
1823,"Claude Henri de Rouvroy, comte de Saint-Simon",
1824,"Henry I of England",
1825,"Walther Bothe",
1826,"Murad II",
1827,"Georges Charpak",
1828,"Viggo Mortensen",
1829,"Philip V of Spain",
1830,"Frederick Banting",
1831,"Jamie Foxx",
1832,"Claudette Colbert",
1833,"Hippolyte Taine",
1834,"Ethan Hawke",
1835,"Viktor Tsoi",
1836,"Carol Greider",
1837,"Pierre de Ronsard",
1838,"Charles Messier",
1839,"Mirza Ghalib",
1840,"Tom Clancy",
1841,"Leo VI",
1842,"Hero of Alexandria",
1843,"Frank Gehry",
1844,"Harold Urey",
1845,"Benedict V",
1846,"Benedict III",
1847,"Elias Lönnrot",
1848,"Forest Whitaker",
1849,"Franjo Tuđman",
1850,"Frits Zernike",
1851,"Edward Mills Purcell",
1852,"Ilya Prigogine",
1853,"Zviad Gamsakhurdia",
1854,"Luc Besson",
1855,"Jacob Grimm",
1856,"Elizabeth Blackburn",
1857,"Richard Attenborough",
1858,"Martin Bormann",
1859,"Francis William Aston",
1860,"Richard II of England",
1861,"Toomas Hendrik Ilves",
1862,"Constantius Chlorus",
1863,"Eusebius of Caesarea",
1864,"Mary Robinson",
1865,"Charles VII of France",
1866,"Sophie Marceau",
1867,"William S. Burroughs",
1868,"Gerard 't Hooft",
1869,"Nicolaas Bloembergen",
1870,"Boris Tadić",
1871,"Norah Jones",
1872,"Giorgi Marghvilashvili",
1873,"Jürgen Klinsmann",
1874,"Carla Bruni",
1875,"Meg Ryan",
1876,"Harold Godwinson",
1877,"Hussein I of Jordan",
1878,"Sadio Mané",
1879,"Urban IV",
1880,"Ferdinand Foch",
1881,"Urban VI",
1882,"Jean-Marie Le Pen",
1883,"Arthur Schnitzler",
1884,"D. W. Griffith",
1885,"Lee Min-ho",
1886,"Robinho",
1887,"Germaine Greer",
1888,"Kajol",IN
1889,"Zachary",
1890,"Andrei Gromyko",
1891,"Diophantus of Alexandria",
1892,"Felix Dzerzhinsky",
1893,"John VII",
1894,"John X",
1895,"Sadiq Khan",
1896,"Zayn Malik",
1897,"Paolo Veronese",
1898,"Subhas Chandra Bose",IN
1899,"Martin Weinek",
1900,"Claudia Schiffer",
1901,"Osman II",
1902,"Alexander Nevsky",
1903,"Jody Williams",
1904,"Gustavo Adolfo Bécquer",
1905,"Isaiah Berlin",
1906,"Toyotomi Hideyoshi",
1907,"Claus Schenk Graf von Stauffenberg",
1908,"Celestine III",
1909,"Jeanne Moreau",
1910,"Mehmed V",
1911,"Marco Reus",
1912,"Tsung-Dao Lee",
1913,"Honorius III",
1914,"Éric Cantona",
1915,"Lisa Kudrow",
1916,"Mario Mandžukić",
1917,"Vladimir Zhirinovsky",
1918,"Ismail I",
1919,"King Faisal bin Abdulaziz Al Saud",
1920,"Tom Hiddleston",
1921,"Raphaël Varane",
1922,"Henry Fielding",
1923,"Donald Arthur Glaser",
1924,"Errol Flynn",
1925,"Anna I of Russia",
1926,"Amélie Nothomb",
1927,"Patrick Blackett",
1928,"Amanda Seyfried",
1929,"Boniface I",
1930,"Michael Keaton",
1931,"David Silva",
1932,"Cassius Dio",
1933,"Geoffrey Rush",
1934,"Rita Ora",
1935,"Stephen II",
1936,"Dolores O'Riordan",
1937,"Harry Styles",
1938,"Gabriel Boric",
1939,"Manuel Valls",
1940,"J. P. Morgan",
1941,"Johannes Rau",
1942,"Tina Fey",
1943,"Mel Brooks",
1944,"Cnut the Great",
1945,"Batu Khan",
1946,"Carl Lewis",
1947,"Stefan Banach",
1948,"Benedict I",
1949,"Symmachus",
1950,"Anastasius I",
1951,"Dean Martin",
1952,"Reza Shah",
1953,"John IV",
1954,"Larry Bird",
1955,"Stephen III",
1956,"Javier Milei",
1957,"Hulagu Khan",
1958,"Terry Gilliam",
1959,"Geert Wilders",
1960,"Rudolf Mössbauer",
